@Relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@Attribute editPercentage numeric
@Attribute debugPercentage numeric
@Attribute navigationPercentage numeric
@Attribute focusPercentage numeric
@Attribute removePercentage numeric
@Attribute webLinkTimes numeric
@Attribute stuck {YES,NO}

%ParticipantAll
%Participant11
@data
38.63636363636363,50.0,0.0,2.272727272727273,9.090909090909092,0.0,NO
40.0,53.333333333333336,2.2222222222222223,0.0,4.444444444444445,0.0,NO
26.82926829268293,60.97560975609756,0.0,4.878048780487805,7.317073170731707,3.0,NO
36.58536585365854,29.268292682926827,4.878048780487805,24.390243902439025,4.878048780487805,0.0,NO
50.0,33.33333333333333,0.0,9.523809523809524,7.142857142857142,0.0,NO
45.94594594594595,27.027027027027028,0.0,10.81081081081081,16.216216216216218,0.0,NO
59.523809523809526,35.714285714285715,0.0,0.0,4.761904761904762,0.0,NO
45.83333333333333,47.91666666666667,0.0,0.0,6.25,0.0,NO
25.53191489361702,57.446808510638306,0.0,12.76595744680851,4.25531914893617,0.0,NO
37.5,50.0,2.5,0.0,10.0,0.0,NO
34.146341463414636,31.70731707317073,0.0,19.51219512195122,14.634146341463413,0.0,NO
26.82926829268293,41.46341463414634,4.878048780487805,24.390243902439025,2.4390243902439024,0.0,NO
34.78260869565217,52.17391304347826,0.0,4.3478260869565215,8.695652173913043,0.0,NO
51.21951219512195,34.146341463414636,0.0,4.878048780487805,9.75609756097561,0.0,NO
62.22222222222222,20.0,0.0,4.444444444444445,13.333333333333334,0.0,NO
28.000000000000004,54.0,2.0,16.0,0.0,0.0,NO
28.57142857142857,54.761904761904766,0.0,9.523809523809524,7.142857142857142,3.0,NO
22.916666666666664,60.416666666666664,0.0,12.5,4.166666666666666,0.0,NO
29.268292682926827,58.536585365853654,0.0,4.878048780487805,7.317073170731707,0.0,NO
39.53488372093023,51.162790697674424,0.0,0.0,9.30232558139535,0.0,NO
36.36363636363637,45.45454545454545,0.0,9.090909090909092,9.090909090909092,0.0,NO
48.0,44.0,0.0,4.0,4.0,5.0,NO
27.083333333333332,35.41666666666667,2.083333333333333,25.0,10.416666666666668,10.0,NO
33.33333333333333,42.857142857142854,0.0,14.285714285714285,9.523809523809524,0.0,NO
29.166666666666668,58.333333333333336,0.0,4.166666666666666,8.333333333333332,0.0,NO
49.01960784313725,43.13725490196079,0.0,0.0,7.8431372549019605,0.0,NO
18.51851851851852,77.77777777777779,0.0,0.0,3.7037037037037033,0.0,NO
25.53191489361702,63.829787234042556,0.0,4.25531914893617,6.382978723404255,0.0,NO
27.450980392156865,64.70588235294117,0.0,0.0,7.8431372549019605,0.0,NO
37.5,56.25,0.0,0.0,6.25,0.0,NO
31.914893617021278,48.93617021276596,4.25531914893617,8.51063829787234,6.382978723404255,0.0,NO
36.36363636363637,45.45454545454545,2.272727272727273,11.363636363636363,4.545454545454546,0.0,NO
51.162790697674424,32.55813953488372,0.0,11.627906976744185,4.651162790697675,0.0,NO
46.51162790697674,32.55813953488372,0.0,13.953488372093023,6.976744186046512,5.0,NO
21.27659574468085,59.57446808510638,0.0,12.76595744680851,6.382978723404255,0.0,NO
42.857142857142854,53.06122448979592,0.0,0.0,4.081632653061225,0.0,NO
22.641509433962266,73.58490566037736,0.0,0.0,3.7735849056603774,0.0,NO
17.543859649122805,80.7017543859649,0.0,0.0,1.7543859649122806,0.0,NO
23.52941176470588,72.54901960784314,0.0,0.0,3.9215686274509802,0.0,NO
63.793103448275865,32.758620689655174,0.0,0.0,3.4482758620689653,0.0,NO
35.714285714285715,55.35714285714286,0.0,0.0,8.928571428571429,0.0,NO
51.21951219512195,31.70731707317073,2.4390243902439024,4.878048780487805,9.75609756097561,0.0,NO
43.13725490196079,43.13725490196079,0.0,3.9215686274509802,9.803921568627452,3.0,NO
38.88888888888889,41.66666666666667,8.333333333333332,5.555555555555555,5.555555555555555,0.0,NO
30.612244897959183,57.14285714285714,0.0,4.081632653061225,8.16326530612245,0.0,NO
35.55555555555556,55.55555555555556,0.0,4.444444444444445,4.444444444444445,0.0,NO
42.857142857142854,44.89795918367347,0.0,0.0,12.244897959183673,0.0,NO
33.33333333333333,51.11111111111111,0.0,8.88888888888889,6.666666666666667,0.0,NO
4.081632653061225,77.55102040816327,0.0,16.3265306122449,2.0408163265306123,0.0,NO
47.91666666666667,47.91666666666667,0.0,0.0,4.166666666666666,0.0,NO
38.775510204081634,59.183673469387756,0.0,0.0,2.0408163265306123,0.0,NO
58.536585365853654,39.02439024390244,0.0,0.0,2.4390243902439024,0.0,NO
36.53846153846153,51.92307692307693,0.0,3.8461538461538463,7.6923076923076925,0.0,NO
41.30434782608695,43.47826086956522,0.0,8.695652173913043,6.521739130434782,0.0,NO
44.680851063829785,44.680851063829785,0.0,0.0,10.638297872340425,0.0,NO
38.775510204081634,55.10204081632652,0.0,0.0,6.122448979591836,0.0,NO
96.61016949152543,3.389830508474576,0.0,0.0,0.0,0.0,NO
58.69565217391305,36.95652173913043,0.0,0.0,4.3478260869565215,0.0,NO
44.18604651162791,48.837209302325576,0.0,0.0,6.976744186046512,0.0,NO
52.94117647058824,37.254901960784316,0.0,0.0,9.803921568627452,0.0,NO
48.07692307692308,48.07692307692308,0.0,0.0,3.8461538461538463,0.0,NO
34.69387755102041,51.02040816326531,0.0,8.16326530612245,6.122448979591836,0.0,NO
51.85185185185185,46.2962962962963,0.0,0.0,1.8518518518518516,0.0,NO
43.63636363636363,50.90909090909091,0.0,0.0,5.454545454545454,0.0,NO
21.428571428571427,57.14285714285714,0.0,19.047619047619047,2.380952380952381,0.0,NO
%Participant15
0.0,0.0,0.0,0.0,0.0,1.0,NO
14.545454545454545,27.27272727272727,3.6363636363636362,50.90909090909091,3.6363636363636362,0.0,NO
33.33333333333333,46.2962962962963,1.8518518518518516,11.11111111111111,7.4074074074074066,0.0,NO
33.92857142857143,60.71428571428571,0.0,0.0,5.357142857142857,0.0,NO
9.30232558139535,83.72093023255815,0.0,0.0,6.976744186046512,0.0,NO
38.46153846153847,59.61538461538461,0.0,0.0,1.9230769230769231,0.0,NO
44.0,46.0,0.0,0.0,10.0,0.0,NO
24.074074074074073,64.81481481481481,0.0,7.4074074074074066,3.7037037037037033,7.0,NO
0.0,76.66666666666667,0.0,23.333333333333332,0.0,0.0,NO
0.0,93.33333333333333,0.0,6.666666666666667,0.0,0.0,NO
0.0,96.66666666666667,0.0,3.3333333333333335,0.0,0.0,NO
0.0,100.0,0.0,0.0,0.0,0.0,YES
0.0,100.0,0.0,0.0,0.0,0.0,NO
18.181818181818183,72.72727272727273,1.8181818181818181,3.6363636363636362,3.6363636363636362,0.0,NO
30.434782608695656,54.347826086956516,0.0,8.695652173913043,6.521739130434782,3.0,NO
25.581395348837212,48.837209302325576,0.0,13.953488372093023,11.627906976744185,0.0,NO
30.0,64.0,0.0,4.0,2.0,2.0,NO
29.268292682926827,58.536585365853654,0.0,9.75609756097561,2.4390243902439024,5.0,NO
22.916666666666664,58.333333333333336,0.0,12.5,6.25,0.0,NO
47.82608695652174,41.30434782608695,0.0,0.0,10.869565217391305,0.0,NO
28.57142857142857,62.857142857142854,0.0,5.714285714285714,2.857142857142857,3.0,NO
35.41666666666667,43.75,0.0,8.333333333333332,12.5,0.0,NO
31.914893617021278,55.319148936170215,0.0,4.25531914893617,8.51063829787234,0.0,NO
39.58333333333333,54.166666666666664,0.0,0.0,6.25,0.0,NO
35.294117647058826,41.17647058823529,0.0,15.686274509803921,7.8431372549019605,0.0,NO
33.9622641509434,56.60377358490566,0.0,3.7735849056603774,5.660377358490567,4.0,NO
32.142857142857146,39.285714285714285,0.0,21.428571428571427,7.142857142857142,0.0,NO
38.18181818181819,56.36363636363636,0.0,0.0,5.454545454545454,0.0,NO
38.18181818181819,54.54545454545454,0.0,0.0,7.2727272727272725,0.0,NO
26.0,64.0,0.0,8.0,2.0,0.0,YES
11.320754716981133,79.24528301886792,0.0,7.547169811320755,1.8867924528301887,0.0,NO
25.0,72.72727272727273,0.0,0.0,2.272727272727273,0.0,NO
21.052631578947366,75.43859649122807,0.0,0.0,3.508771929824561,0.0,NO
17.24137931034483,81.03448275862068,0.0,0.0,1.7241379310344827,0.0,NO
42.5531914893617,44.680851063829785,0.0,0.0,12.76595744680851,0.0,NO
35.55555555555556,46.666666666666664,0.0,4.444444444444445,13.333333333333334,0.0,NO
42.30769230769231,51.92307692307693,0.0,0.0,5.769230769230769,0.0,NO
29.166666666666668,54.166666666666664,0.0,4.166666666666666,12.5,0.0,NO
39.21568627450981,56.86274509803921,0.0,0.0,3.9215686274509802,0.0,NO
29.411764705882355,56.86274509803921,0.0,3.9215686274509802,9.803921568627452,0.0,NO
30.0,57.99999999999999,0.0,8.0,4.0,0.0,NO
36.36363636363637,60.0,0.0,0.0,3.6363636363636362,0.0,NO
62.22222222222222,22.22222222222222,0.0,0.0,15.555555555555555,0.0,NO
25.49019607843137,62.745098039215684,0.0,7.8431372549019605,3.9215686274509802,0.0,NO
35.84905660377358,58.490566037735846,0.0,0.0,5.660377358490567,0.0,NO
37.254901960784316,52.94117647058824,0.0,0.0,9.803921568627452,0.0,NO
34.61538461538461,63.46153846153846,0.0,0.0,1.9230769230769231,0.0,NO
34.61538461538461,51.92307692307693,0.0,3.8461538461538463,9.615384615384617,0.0,NO
45.45454545454545,45.45454545454545,0.0,0.0,9.090909090909092,0.0,NO
52.0,32.0,0.0,4.0,12.0,0.0,NO
27.083333333333332,66.66666666666666,0.0,0.0,6.25,0.0,NO
59.09090909090909,31.818181818181817,0.0,0.0,9.090909090909092,0.0,NO
29.629629629629626,62.96296296296296,0.0,0.0,7.4074074074074066,0.0,NO
32.608695652173914,54.347826086956516,0.0,4.3478260869565215,8.695652173913043,0.0,NO
%Participant16
0.0,0.0,0.0,0.0,0.0,0.0,NO
40.909090909090914,0.0,2.272727272727273,40.909090909090914,15.909090909090908,0.0,NO
76.47058823529412,0.0,0.0,2.941176470588235,20.588235294117645,15.0,YES
12.962962962962962,18.51851851851852,3.7037037037037033,64.81481481481481,0.0,64.0,NO
%Participant17
0.0,0.0,0.0,0.0,0.0,0.0,NO
8.695652173913043,45.65217391304348,17.391304347826086,28.26086956521739,0.0,0.0,NO
33.33333333333333,33.33333333333333,8.333333333333332,22.916666666666664,2.083333333333333,0.0,NO
36.84210526315789,10.526315789473683,34.21052631578947,10.526315789473683,7.894736842105263,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,NO
5.88235294117647,37.254901960784316,19.607843137254903,37.254901960784316,0.0,0.0,NO
10.714285714285714,28.57142857142857,5.357142857142857,53.57142857142857,1.7857142857142856,0.0,NO
0.0,17.02127659574468,19.148936170212767,63.829787234042556,0.0,0.0,NO
12.76595744680851,8.51063829787234,17.02127659574468,61.702127659574465,0.0,0.0,NO
43.90243902439025,17.073170731707318,9.75609756097561,26.82926829268293,2.4390243902439024,0.0,NO
11.627906976744185,44.18604651162791,20.930232558139537,23.25581395348837,0.0,0.0,NO
30.434782608695656,58.69565217391305,4.3478260869565215,0.0,6.521739130434782,0.0,NO
47.82608695652174,39.130434782608695,0.0,4.3478260869565215,8.695652173913043,0.0,NO
20.51282051282051,33.33333333333333,38.46153846153847,0.0,7.6923076923076925,0.0,NO
34.21052631578947,18.421052631578945,28.947368421052634,10.526315789473683,7.894736842105263,0.0,NO
25.53191489361702,23.404255319148938,17.02127659574468,34.04255319148936,0.0,0.0,NO
3.7735849056603774,71.69811320754717,11.320754716981133,11.320754716981133,1.8867924528301887,0.0,NO
50.0,17.5,22.5,5.0,5.0,0.0,NO
60.60606060606061,21.21212121212121,9.090909090909092,6.0606060606060606,3.0303030303030303,0.0,NO
44.18604651162791,34.883720930232556,6.976744186046512,4.651162790697675,9.30232558139535,0.0,NO
64.44444444444444,31.11111111111111,0.0,0.0,4.444444444444445,0.0,NO
61.904761904761905,28.57142857142857,0.0,0.0,9.523809523809524,0.0,NO
35.41666666666667,64.58333333333334,0.0,0.0,0.0,0.0,NO
37.77777777777778,35.55555555555556,8.88888888888889,13.333333333333334,4.444444444444445,0.0,NO
53.65853658536586,24.390243902439025,9.75609756097561,0.0,12.195121951219512,0.0,NO
48.717948717948715,20.51282051282051,12.82051282051282,5.128205128205128,12.82051282051282,0.0,NO
50.0,21.428571428571427,4.761904761904762,19.047619047619047,4.761904761904762,0.0,NO
37.142857142857146,22.857142857142858,20.0,5.714285714285714,14.285714285714285,0.0,NO
58.536585365853654,26.82926829268293,4.878048780487805,0.0,9.75609756097561,0.0,NO
42.5531914893617,29.78723404255319,2.127659574468085,17.02127659574468,8.51063829787234,0.0,NO
40.909090909090914,27.27272727272727,0.0,13.636363636363635,18.181818181818183,0.0,NO
42.857142857142854,11.428571428571429,8.571428571428571,28.57142857142857,8.571428571428571,0.0,NO
%Participant1
0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,0.0,0.0,0.0,0.0,0.0,NO
30.434782608695656,0.0,2.1739130434782608,54.347826086956516,13.043478260869565,0.0,NO
74.35897435897436,0.0,0.0,0.0,25.64102564102564,16.0,NO
34.69387755102041,0.0,4.081632653061225,57.14285714285714,4.081632653061225,0.0,NO
34.69387755102041,44.89795918367347,2.0408163265306123,16.3265306122449,2.0408163265306123,0.0,NO
31.914893617021278,55.319148936170215,0.0,12.76595744680851,0.0,0.0,NO
53.06122448979592,34.69387755102041,0.0,8.16326530612245,4.081632653061225,0.0,NO
30.76923076923077,61.53846153846154,0.0,5.769230769230769,1.9230769230769231,0.0,NO
30.0,50.0,0.0,18.0,2.0,3.0,NO
33.92857142857143,53.57142857142857,1.7857142857142856,10.714285714285714,0.0,0.0,NO
54.54545454545454,40.909090909090914,0.0,0.0,4.545454545454546,0.0,NO
51.21951219512195,34.146341463414636,0.0,0.0,14.634146341463413,0.0,NO
46.42857142857143,48.214285714285715,0.0,0.0,5.357142857142857,0.0,NO
50.0,33.33333333333333,10.416666666666668,4.166666666666666,2.083333333333333,0.0,NO
39.21568627450981,58.82352941176471,0.0,0.0,1.9607843137254901,0.0,NO
56.00000000000001,38.0,0.0,0.0,6.0,0.0,NO
29.09090909090909,67.27272727272727,0.0,0.0,3.6363636363636362,0.0,NO
48.07692307692308,51.92307692307693,0.0,0.0,0.0,0.0,NO
63.26530612244898,36.734693877551024,0.0,0.0,0.0,0.0,NO
60.0,35.55555555555556,0.0,0.0,4.444444444444445,3.0,YES
28.846153846153843,55.769230769230774,0.0,11.538461538461538,3.8461538461538463,2.0,NO
16.666666666666664,69.04761904761905,0.0,14.285714285714285,0.0,0.0,NO
34.61538461538461,65.38461538461539,0.0,0.0,0.0,0.0,NO
30.612244897959183,53.06122448979592,0.0,12.244897959183673,4.081632653061225,0.0,NO
35.55555555555556,55.55555555555556,0.0,0.0,8.88888888888889,0.0,NO
32.0,66.0,2.0,0.0,0.0,0.0,NO
47.16981132075472,52.83018867924528,0.0,0.0,0.0,0.0,NO
45.45454545454545,47.72727272727273,6.8181818181818175,0.0,0.0,0.0,NO
39.53488372093023,51.162790697674424,2.3255813953488373,4.651162790697675,2.3255813953488373,7.0,YES
34.69387755102041,42.857142857142854,2.0408163265306123,20.408163265306122,0.0,0.0,NO
22.857142857142858,40.0,11.428571428571429,22.857142857142858,2.857142857142857,0.0,NO
50.0,29.545454545454547,6.8181818181818175,9.090909090909092,4.545454545454546,0.0,NO
51.11111111111111,40.0,4.444444444444445,0.0,4.444444444444445,0.0,NO
47.82608695652174,43.47826086956522,2.1739130434782608,4.3478260869565215,2.1739130434782608,12.0,YES
34.78260869565217,45.65217391304348,0.0,17.391304347826086,2.1739130434782608,0.0,NO
21.27659574468085,65.95744680851064,4.25531914893617,8.51063829787234,0.0,0.0,NO
15.686274509803921,78.43137254901961,1.9607843137254901,3.9215686274509802,0.0,0.0,NO
18.75,77.08333333333334,0.0,0.0,4.166666666666666,0.0,YES
14.545454545454545,81.81818181818183,0.0,3.6363636363636362,0.0,0.0,YES
7.6923076923076925,86.53846153846155,0.0,5.769230769230769,0.0,0.0,YES
19.230769230769234,78.84615384615384,0.0,1.9230769230769231,0.0,0.0,YES
17.02127659574468,74.46808510638297,0.0,4.25531914893617,4.25531914893617,0.0,NO
52.083333333333336,37.5,0.0,8.333333333333332,2.083333333333333,0.0,NO
40.0,51.11111111111111,2.2222222222222223,4.444444444444445,2.2222222222222223,4.0,NO
26.31578947368421,50.0,2.631578947368421,15.789473684210526,5.263157894736842,7.0,YES
21.73913043478261,52.17391304347826,0.0,19.565217391304348,6.521739130434782,1.0,YES
48.837209302325576,37.2093023255814,4.651162790697675,6.976744186046512,2.3255813953488373,0.0,NO
26.0,60.0,10.0,4.0,0.0,0.0,NO
45.28301886792453,28.30188679245283,3.7735849056603774,3.7735849056603774,18.867924528301888,0.0,NO
43.13725490196079,52.94117647058824,3.9215686274509802,0.0,0.0,0.0,NO
29.09090909090909,70.9090909090909,0.0,0.0,0.0,0.0,NO
26.923076923076923,73.07692307692307,0.0,0.0,0.0,0.0,NO
26.785714285714285,73.21428571428571,0.0,0.0,0.0,0.0,NO
46.2962962962963,53.70370370370371,0.0,0.0,0.0,0.0,NO
48.888888888888886,40.0,4.444444444444445,0.0,6.666666666666667,0.0,NO
40.0,46.0,0.0,8.0,6.0,0.0,NO
31.11111111111111,53.333333333333336,0.0,8.88888888888889,6.666666666666667,0.0,NO
34.0,54.0,0.0,8.0,4.0,0.0,NO
49.01960784313725,47.05882352941176,0.0,0.0,3.9215686274509802,0.0,NO
31.372549019607842,60.78431372549019,0.0,7.8431372549019605,0.0,0.0,NO
28.57142857142857,59.183673469387756,0.0,12.244897959183673,0.0,0.0,NO
27.450980392156865,64.70588235294117,0.0,7.8431372549019605,0.0,0.0,NO
35.55555555555556,42.22222222222222,6.666666666666667,13.333333333333334,2.2222222222222223,0.0,NO
23.404255319148938,63.829787234042556,0.0,0.0,12.76595744680851,0.0,NO
28.000000000000004,68.0,0.0,0.0,4.0,0.0,NO
24.074074074074073,72.22222222222221,0.0,0.0,3.7037037037037033,0.0,NO
31.11111111111111,66.66666666666666,0.0,0.0,2.2222222222222223,0.0,NO
43.75,56.25,0.0,0.0,0.0,0.0,NO
25.0,57.49999999999999,0.0,5.0,12.5,0.0,NO
27.77777777777778,52.77777777777778,0.0,0.0,19.444444444444446,0.0,NO
19.565217391304348,63.04347826086957,4.3478260869565215,8.695652173913043,4.3478260869565215,8.0,NO
21.951219512195124,46.34146341463415,4.878048780487805,14.634146341463413,12.195121951219512,0.0,NO
27.27272727272727,54.54545454545454,0.0,13.636363636363635,4.545454545454546,0.0,NO
26.0,60.0,0.0,14.000000000000002,0.0,5.0,NO
39.53488372093023,44.18604651162791,0.0,11.627906976744185,4.651162790697675,0.0,NO
39.21568627450981,54.90196078431373,0.0,0.0,5.88235294117647,0.0,NO
25.53191489361702,65.95744680851064,0.0,4.25531914893617,4.25531914893617,0.0,NO
27.659574468085108,68.08510638297872,0.0,4.25531914893617,0.0,0.0,NO
36.17021276595745,51.06382978723404,0.0,12.76595744680851,0.0,0.0,NO
28.57142857142857,65.3061224489796,0.0,0.0,6.122448979591836,3.0,NO
18.6046511627907,67.44186046511628,0.0,9.30232558139535,4.651162790697675,0.0,NO
34.0,52.0,0.0,12.0,2.0,0.0,NO
43.13725490196079,49.01960784313725,0.0,3.9215686274509802,3.9215686274509802,0.0,NO
60.86956521739131,39.130434782608695,0.0,0.0,0.0,0.0,NO
25.53191489361702,59.57446808510638,0.0,0.0,14.893617021276595,0.0,NO
23.91304347826087,56.52173913043478,4.3478260869565215,13.043478260869565,2.1739130434782608,0.0,NO
44.680851063829785,40.42553191489361,0.0,0.0,14.893617021276595,0.0,NO
31.372549019607842,54.90196078431373,0.0,3.9215686274509802,9.803921568627452,3.0,NO
%Participant2
0.0,0.0,0.0,0.0,0.0,0.0,NO
57.57575757575758,0.0,3.0303030303030303,18.181818181818183,21.21212121212121,8.0,YES
8.0,0.0,6.0,84.0,2.0,0.0,NO
50.0,21.73913043478261,0.0,21.73913043478261,6.521739130434782,3.0,NO
52.17391304347826,17.391304347826086,4.3478260869565215,21.73913043478261,4.3478260869565215,3.0,NO
40.0,33.33333333333333,4.444444444444445,17.77777777777778,4.444444444444445,0.0,NO
44.44444444444444,42.22222222222222,2.2222222222222223,8.88888888888889,2.2222222222222223,0.0,NO
30.76923076923077,50.0,0.0,15.384615384615385,3.8461538461538463,0.0,NO
24.489795918367346,48.97959183673469,0.0,22.448979591836736,4.081632653061225,0.0,NO
29.166666666666668,50.0,6.25,10.416666666666668,4.166666666666666,0.0,NO
30.434782608695656,58.69565217391305,0.0,4.3478260869565215,6.521739130434782,0.0,NO
54.90196078431373,41.17647058823529,0.0,0.0,3.9215686274509802,0.0,NO
54.0,42.0,0.0,4.0,0.0,0.0,NO
28.000000000000004,60.0,2.0,8.0,2.0,0.0,NO
33.33333333333333,60.416666666666664,2.083333333333333,0.0,4.166666666666666,0.0,NO
32.0,60.0,2.0,0.0,6.0,0.0,NO
29.411764705882355,43.13725490196079,0.0,19.607843137254903,7.8431372549019605,0.0,NO
31.372549019607842,52.94117647058824,0.0,9.803921568627452,5.88235294117647,0.0,YES
23.91304347826087,36.95652173913043,6.521739130434782,21.73913043478261,10.869565217391305,0.0,NO
3.7037037037037033,68.51851851851852,7.4074074074074066,20.37037037037037,0.0,33.0,NO
%Participant3
0.0,0.0,0.0,0.0,0.0,0.0,NO
45.0,0.0,2.5,50.0,2.5,0.0,NO
100.0,0.0,0.0,0.0,0.0,7.0,YES
3.9215686274509802,0.0,5.88235294117647,88.23529411764706,1.9607843137254901,0.0,NO
28.30188679245283,56.60377358490566,0.0,11.320754716981133,3.7735849056603774,0.0,NO
19.642857142857142,69.64285714285714,0.0,5.357142857142857,5.357142857142857,0.0,NO
18.75,72.91666666666666,0.0,4.166666666666666,4.166666666666666,23.0,YES
21.568627450980394,45.09803921568628,5.88235294117647,27.450980392156865,0.0,0.0,NO
41.81818181818181,47.27272727272727,1.8181818181818181,7.2727272727272725,1.8181818181818181,0.0,NO
15.254237288135593,84.7457627118644,0.0,0.0,0.0,0.0,NO
17.24137931034483,79.3103448275862,0.0,0.0,3.4482758620689653,0.0,NO
16.94915254237288,83.05084745762711,0.0,0.0,0.0,0.0,NO
10.344827586206897,86.20689655172413,0.0,0.0,3.4482758620689653,0.0,NO
10.344827586206897,86.20689655172413,0.0,0.0,3.4482758620689653,0.0,NO
15.517241379310345,84.48275862068965,0.0,0.0,0.0,0.0,NO
13.793103448275861,86.20689655172413,0.0,0.0,0.0,0.0,NO
15.517241379310345,82.75862068965517,0.0,0.0,1.7241379310344827,0.0,NO
19.642857142857142,80.35714285714286,0.0,0.0,0.0,0.0,NO
36.53846153846153,53.84615384615385,1.9230769230769231,0.0,7.6923076923076925,0.0,NO
30.0,64.0,0.0,0.0,6.0,0.0,NO
5.172413793103448,93.10344827586206,0.0,0.0,1.7241379310344827,0.0,NO
10.16949152542373,89.83050847457628,0.0,0.0,0.0,0.0,NO
8.928571428571429,91.07142857142857,0.0,0.0,0.0,0.0,NO
15.517241379310345,81.03448275862068,0.0,0.0,3.4482758620689653,0.0,NO
10.16949152542373,88.13559322033898,0.0,0.0,1.694915254237288,0.0,NO
22.448979591836736,69.38775510204081,6.122448979591836,0.0,2.0408163265306123,0.0,NO
29.629629629629626,64.81481481481481,0.0,0.0,5.555555555555555,0.0,NO
30.909090909090907,63.63636363636363,0.0,0.0,5.454545454545454,0.0,NO
26.31578947368421,70.17543859649122,0.0,0.0,3.508771929824561,0.0,NO
16.363636363636363,81.81818181818183,0.0,0.0,1.8181818181818181,0.0,NO
18.867924528301888,73.58490566037736,0.0,0.0,7.547169811320755,0.0,NO
20.0,78.18181818181819,0.0,0.0,1.8181818181818181,0.0,NO
38.775510204081634,55.10204081632652,0.0,0.0,6.122448979591836,0.0,NO
24.528301886792452,69.81132075471697,0.0,0.0,5.660377358490567,0.0,NO
19.298245614035086,77.19298245614034,0.0,0.0,3.508771929824561,0.0,NO
23.214285714285715,71.42857142857143,0.0,0.0,5.357142857142857,0.0,NO
36.53846153846153,61.53846153846154,0.0,0.0,1.9230769230769231,0.0,NO
40.74074074074074,53.70370370370371,0.0,0.0,5.555555555555555,0.0,NO
39.285714285714285,58.92857142857143,0.0,0.0,1.7857142857142856,0.0,NO
42.857142857142854,46.93877551020408,4.081632653061225,0.0,6.122448979591836,0.0,NO
48.0,46.0,2.0,0.0,4.0,0.0,NO
31.57894736842105,68.42105263157895,0.0,0.0,0.0,0.0,NO
54.90196078431373,37.254901960784316,1.9607843137254901,0.0,5.88235294117647,0.0,NO
63.26530612244898,32.6530612244898,0.0,0.0,4.081632653061225,0.0,NO
41.66666666666667,50.0,0.0,0.0,8.333333333333332,0.0,NO
43.13725490196079,52.94117647058824,0.0,0.0,3.9215686274509802,0.0,NO
28.07017543859649,68.42105263157895,0.0,0.0,3.508771929824561,0.0,NO
33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,NO
66.66666666666666,31.48148148148148,0.0,0.0,1.8518518518518516,0.0,NO
35.18518518518518,61.111111111111114,0.0,0.0,3.7037037037037033,0.0,NO
20.37037037037037,72.22222222222221,0.0,0.0,7.4074074074074066,0.0,NO
21.428571428571427,76.78571428571429,0.0,0.0,1.7857142857142856,0.0,NO
20.689655172413794,75.86206896551724,0.0,0.0,3.4482758620689653,0.0,NO
13.461538461538462,80.76923076923077,0.0,0.0,5.769230769230769,0.0,NO
50.0,44.0,0.0,0.0,6.0,0.0,NO
28.57142857142857,32.6530612244898,2.0408163265306123,32.6530612244898,4.081632653061225,0.0,NO
21.818181818181817,74.54545454545455,0.0,0.0,3.6363636363636362,1.0,YES
15.09433962264151,52.83018867924528,0.0,30.18867924528302,1.8867924528301887,0.0,NO
31.25,52.083333333333336,4.166666666666666,12.5,0.0,0.0,NO
20.37037037037037,79.62962962962963,0.0,0.0,0.0,0.0,NO
17.307692307692307,82.6923076923077,0.0,0.0,0.0,0.0,NO
16.666666666666664,83.33333333333334,0.0,0.0,0.0,0.0,NO
15.09433962264151,84.90566037735849,0.0,0.0,0.0,0.0,NO
27.083333333333332,60.416666666666664,8.333333333333332,0.0,4.166666666666666,0.0,NO
29.629629629629626,62.96296296296296,0.0,7.4074074074074066,0.0,0.0,NO
31.48148148148148,62.96296296296296,0.0,0.0,5.555555555555555,0.0,NO
56.81818181818182,29.545454545454547,0.0,0.0,13.636363636363635,10.0,NO
29.78723404255319,42.5531914893617,4.25531914893617,12.76595744680851,10.638297872340425,0.0,NO
28.000000000000004,68.0,0.0,0.0,4.0,0.0,NO
25.0,56.25,8.333333333333332,8.333333333333332,2.083333333333333,0.0,NO
32.142857142857146,58.92857142857143,0.0,7.142857142857142,1.7857142857142856,0.0,NO
25.0,53.84615384615385,1.9230769230769231,13.461538461538462,5.769230769230769,8.0,NO
40.0,52.72727272727272,0.0,1.8181818181818181,5.454545454545454,0.0,NO
22.22222222222222,72.22222222222221,0.0,0.0,5.555555555555555,0.0,NO
31.48148148148148,62.96296296296296,1.8518518518518516,0.0,3.7037037037037033,0.0,NO
17.307692307692307,65.38461538461539,3.8461538461538463,5.769230769230769,7.6923076923076925,0.0,NO
%Participant4
0.0,0.0,0.0,0.0,0.0,0.0,NO
21.052631578947366,0.0,5.263157894736842,73.68421052631578,0.0,3.0,NO
33.33333333333333,6.25,6.25,52.083333333333336,2.083333333333333,1.0,NO
41.509433962264154,32.075471698113205,0.0,18.867924528301888,7.547169811320755,5.0,NO
